id,text,date,label
667,"Sự xuất hiện của 2 người đàn bà dấu mặt : Phạm Thị Hường & N.... Sự xuất hiện của 2 người đàn bà dấu mặt : Phạm Thị Hường & Nguyễn Ngọc Kim Châu. Họ đạo diễn các chương trình của Giám Đốc Thiên Phú ? Lộ “chiêu bẩn” từng được Giám đốc Thiên Phú hé lộ. Lý giải động cơ “trở mặt” của Cty Thiên Phú, chính ông Bùi Thế Sơn, Giám đốc Cty Thiên Phú đã từng “hé lộ” cho Giám đốc Cty Kim Oanh biết, rằng dự án Hòa Lân bây giờ như miếng bánh quá ngon, nên Kim Oanh phải biết điều, phải chia cho mỗi bên một tý, nếu muốn yên thân làm ăn. Và “người cầm cán” trong vụ này không phải là ông Sơn, hay ông Tuấn Phó Giám đốc Cty Thiên Phú, mà là người đàn bà đứng đằng sau chi tiền mua Cty Thiên Phú. Kim Oanh muốn ông Sơn ký bãi nại, rút đơn kiện của Cty Thiên Phú thì phải đi gặp người “cầm cán”, chứ ông Sơn tuy là Giám đốc nhưng không có thực quyền. Hai thành viên Cty là ông Sơn, sở hữu phần vốn góp trị giá 89,1 tỷ (tương đương 99% vốn điều lệ) và Trương Thành Phú, sở hữu phần vốn góp 900 triệu (tương đương 1% vốn điều lệ) đã chuyển nhượng toàn bộ phần vốn góp cho hai người khác. Một là bà Phạm Thị Hường (ngụ số 18B, đường Nguyễn Văn Tiết, phường Lái Thiêu, TP Thuận An, tỉnh Bình Dương) nhận chuyển nhượng từ ông Sơn phần vốn góp 89,1 tỷ. Hai là bà Nguyễn Ngọc Kim Châu (cùng ngụ địa chỉ, là con dâu bà Hường) nhận chuyển nhượng từ ông Phú phần vốn góp 900 triệu.",2020-06-12,1
668,"Xã hội thi cử khoa bảng nên nhiều bạn cứ ưu tiên việc học và.... Xã hội thi cử khoa bảng nên nhiều bạn cứ ưu tiên việc học và không chịu làm cái gì khác ngoài học. Khi giao cho trồng một cái cây, vì chỉ biết học, nên không tưới cây, cây chết. Khi giao thêm việc ngoài việc học, họ cảm thấy phiền toái. Cuối cùng giải pháp là: không nuôi con gì, không trồng cây gì, để dành tập trung cho học. Câu cửa miệng là “đang bận học”, dành quá nhiều thời gian một ngày cho một động từ. Rồi thành một chứng bệnh trầm kha khó chữa, di chứng để lại suốt đời là “chẳng biết gì ngoài học”. Những người này, dù học có giỏi đến đâu đi nữa, ra đời cũng chật vật để kiếm sống, 100%. Hoặc ai đầu óc xuất sắc lắm, hiểu biết thông thái lắm, thì cũng chỉ đủ một giấc mơ nho nhỏ 1234 (1 vợ 2 con 3 lầu 4 bánh, già rồi chết vô danh). Họ không thể quán xuyến nổi bất cứ cơ nghiệp nào, đầu óc không thể làm được nhiều việc, không sắp xếp được thời gian để sống cuộc đời đầy màu sắc, đầy thành tựu. Họ làm sao có thể quản lý nổi xí nghiệp resort công ty trăm người ngàn người và ngàn việc phát sinh trong cùng một lúc nếu từ nhỏ không có kinh nghiệm quản lý một cái phòng trọ nhỏ? Họ không thể làm tướng được vì họ từ nhỏ chỉ có một năng lực là HỌC (học là động từ chỉ việc bắt chước người khác, lặp lại ý của người khác, tư duy theo người khác, nhắc lại đúng y chang thì được 10 điểm, khen là học giỏi). Học giỏi không có ý nghĩa gì cả, làm giỏi mới là cái đáng nói. Người làm giỏi mới là nhân tài của quốc gia. Ai lúc nhỏ chỉ biết ngồi học (theo lịch của trường, theo bài tập của thầy cô giao cho, theo lịch các kỳ thi) thì ra đời, chỉ biết ngồi làm (theo lịch của cơ quan, theo lệnh của sếp, theo các công việc có sẵn). Người sáng sớm chỉ biết thay đồ đi học, tối về mải giải bài tập về nhà thì lớn lên, sáng sớm cũng chỉ biết thay đồ đi làm và tối về lướt mạng xã hội. Họ không thể làm quản lý hay lãnh đạo được, vì phải chờ “bài tập” của người khác giao cho. Một người giỏi thật sự là họ tập trung học thật nhanh, còn nhiều động từ khác cơ mà. Ví dụ bằng IELTS chẳng hạn, lúc học cấp 3 hay ĐH, thì mọi giá học để thi lấy 6.5 cho xong, chứ ra trường mà còn ngồi học tiếng Anh thì phí thời gian vô cùng. Hoặc bằng lái xe ô tô, cũng nên lấy khi vừa 21 tuổi (xe có thể mua sau nhưng bằng nên có trước). Hộ chiếu, mình muốn là cũng phải có ngay vào tuần sau, chứ sao lại từ từ, đến lúc cần thì cuống cuồng làm, không kịp hạn nộp chương trình gì đó thì sao? Tại sao nhiều người học giỏi ra đời lại chật vật kiếm sống, không thành công, làm sếp lớn? - Ảnh 2. Người có đầu óc, họ sẽ vừa làm – vừa học, học thông qua làm, learning by doing. Học cũng giỏi mà chơi cũng giỏi, làm cũng giỏi. Một ngày của họ có nhiều trải nghiệm chứ không lặp đi lặp lại một cái gì. Họ thoả mãn được hết các quan hệ trong đời họ, với người thân, với bạn bè, với thầy cô, với hàng xóm, với người ngoài xã hội… Họ sắp xếp thời gian để cân bằng được hết, để sau này có thể làm được nhiều việc trong quỹ thời gian ít ỏi của mình. Năng lực tự học (1), quán xuyến đa nhiệm (2), sắp xếp thời gian (3) là bí mật của một người MUỐN GÌ ĐƯỢC NẤY. Lớn lên họ sẽ làm được nhiều thứ mà với người thông thường, người ta sẽ tự hỏi “không biết ông ấy/bà ấy lấy đâu ra thời gian mà làm được nhiều việc như thế?”. Người còn nhỏ, chịu đổ mồ hôi ròng rã, động não động tay động chân, đầu tắt mặt tối mày mò làm đủ thứ cả ngày… thì trước sau gì cũng có thành tựu. Còn học cho lắm mà không chịu làm, thì sau này mọi của cải xã hội sẽ dồn hết về cho người biết làm. Họ chỉ đạo mình. Họ lập trình mình. Họ lấy hết mọi thứ, ăn trên ngồi trước, sống vinh hoa phú quý, còn mình thì tức tối bất đắc chí, bất mãn này nọ, nói những lời cay đắng với cuộc đời. Tất cả là do mình không có năng lực LÀM đấy thôi. Học, rốt cục là để LÀM chứ không phải chỉ để BIẾT.",2020-06-03,0
669,"UBND Tỉnh Bà Rịa-Vũng Tàu và Sở Giáo dục-Đào tạo thông báo c.... UBND Tỉnh Bà Rịa-Vũng Tàu và Sở Giáo dục-Đào tạo thông báo cho học sinh, sinh viên, học viên ở các cơ sở giáo dục trên địa bàn tỉnh nghỉ đến hết ngày 08/03/2020.",2020-03-01,0
670,"Thông điệp của bức tranh mang tên là: “Khải Hoàn” có nghĩa l.... Thông điệp của bức tranh mang tên là: “Khải Hoàn” có nghĩa là chiến thắng trở về ! Bức tranh nói về một ngày mai tươi sáng phía trước, khi Việt Nam hoàn toàn chiến thắng đại dịch COVID -19. Lúc ấy, những người bác sĩ được cất đi bộ áo “anh hùng”, tạm bỏ đi những gánh nặng đè nén suốt mấy tháng trời để trở về với mái ấm gia đình, với vòng tay yêu thương của đồng bào, những em học sinh lại được trở lại với mái trường thân yêu, nhà nhà hoan ca quây quần, hạnh phúc,... Đó sẽ là t...ương lai rất gần của đất nước, nhưng để góp phần tạo nên tương lai tốt đẹp đó chúng ta cần phải nâng cao hơn nữa tinh thần đại đoàn kết, chấp hành và tin tưởng tuyệt đối vào Đảng và nhà nước. Như <URL> Vũ Đức Đam đã nhấn mạnh “Nhất định chúng ta sẽ chiến thắng như dân tộc Việt Nam ta đã từng nhiều lần chiến thắng”. Chỉ cần đồng lòng chúng ta sẽ thành công.",2020-03-31,1
671,"Bài viết này mới và rất nhiều điều thú vị!

Mời các bác logi.... Bài viết này mới và rất nhiều điều thú vị! Mời các bác logic trình độ cao vào bình luận! Nguồn từ báo Thanh Niên nên chắc cũng là nguồn tin chính thống rồi nhỉ!!! link: [<URL>](<URL>)",2020-05-12,0
672,"MA: NGƯỜI NGOÀI TRỜI BẤT HỢP PHÁP Bị buộc tội sử dụng Phiếu Thực phẩm trị giá 1,5 triệu đô la Lừa đảo Cắt vòng đeo tay GPS…Cuộc săn lùng đang được tiến hành. Cảnh sát tiểu bang đang truy lùng kẻ chạy trốn bị cáo buộc thực hiện một vụ lừa đảo phiếu thực phẩm trị giá hàng triệu đô la sau khi họ nói rằng anh ta đã cắt chiếc vòng tay theo dõi GPS theo lệnh của tòa án và bỏ trốn ngay khi phiên tòa xét xử gian lận và rửa tiền cấp cao của anh ta chuẩn bị bắt đầu. Martin B. Santiago, 49 tuổi, người Cộng hòa Dominica, dự kiến ​​​​sẽ ra tòa ngày hôm qua. Nhưng khi anh ta không đến tòa, cảnh sát tiểu bang cho biết các nhà điều tra nhận ra anh ta đã cưỡng bức tháo thiết bị giám sát vào khoảng 6 giờ sáng. Santiago chuẩn bị ra hầu tòa vì bị cáo buộc liên quan đến kế hoạch lừa đảo bán phiếu thực phẩm và rửa tiền thông qua ba cửa hàng của anh ta ở Lawrence. Cảnh sát bang cho biết Santiago đã bị bắt vì lừa đảo vào tháng 6 năm 2015 và đã đeo vòng tay ở mắt cá chân trong khi chờ xét xử sau khi nộp tiền bảo lãnh 75.000 USD. Các nhà chức trách hiện đang nhờ công chúng giúp tìm ra Santiago, người mà họ mô tả là một người đàn ông gốc Tây Ban Nha cao 5 foot, 11 inch, nặng khoảng 190 pound với mái tóc đen và mắt nâu. Cảnh sát bang cho biết Santiago thông thạo tiếng Tây Ban Nha và cũng đã được Việt Santiago ra đi và Martin Billone Santiago có quan hệ với các khu vực Lawrence và Methuen.","Apr 28, 2017",1
673,"Hôm 03/02 tại thành phố Vũ Hán, khu bệnh xá 1.000 giường đượ.... Hôm 03/02 tại thành phố Vũ Hán, khu bệnh xá 1.000 giường được hoàn thành chỉ trong vòng 10 ngày của Trung Quốc có tên Hỏa Thần Sơn đã mở cửa đón những bệnh nhân đầu tiên. Xem thêm: <URL>…<URL>… Các tin khác: Trung Quốc hôm 03/02 cho biết đã có 361 người chết vì đợt bùng phát virus corona mới tại đại lục, với thêm 2,829 ca nhiễm mới được xác nhận trong 24 giờ qua, nâng tổng số ca bệnh tại Trung Quốc lên 17.205; Philippines cấm nh...ập cảnh tất cả công dân ngoại quốc đến từ Trung Quốc, sau khi có hai ca nhiễm virus corona được xác nhận ở Philippines, trong đó có một ca tử vong đầu tiên bên ngoài Trung Quốc; Tổng giám đốc Tổ chức Y tế Thế giới (WHO) loan báo cần có một hệ thống mới để chống lại các đợt bùng phát dịch bởi điều nguy hiểm là thế giới không có sự chuẩn bị cho một đại dịch toàn cầu; Nhật Bản phái một tàu chiến để bảo vệ các nguồn cung cấp dầu cho quốc gia thông qua các hải lộ trọng yếu và căng thẳng ở Trung Đông. Xem thêm",2025-01-01,0
674,Chủ_tịch HN bị Cựu_chiến_binh Thành cổ Quảng_Trị kiện ra toà.... Chủ_tịch HN bị Cựu_chiến_binh Thành cổ Quảng_Trị kiện ra toà !,2020-05-14,1
675,"Theo ông Dũng , chỉ cần nhỏ 1 giọt tinh_dầu tràm lên khẩu_tr.... Theo ông Dũng , chỉ cần nhỏ 1 giọt tinh_dầu tràm lên khẩu_trang , khả_năng ngăn_ngừa dịch cúm sẽ được nâng cao .Sắp tới , ngành y_tế sẽ yêu_cầu các nhà_cung_cấp tăng_cường bán loại tinh_dầu này ở siêu_thị , cửa_hàng tiện_lợi .Việc sử_dụng tinh_dầu tràm để tăng tính kháng khuẩn đã có nhiều nghiên_cứu chứng_minh .Các nhà_khoa_học đang đánh_giá thêm việc sử_dụng tinh_dầu tràm trên nhiều chất_liệu khẩu_trang khác nhau sẽ ra sao "" , Trưởng phòng Nghiệp_vụ dược < URL > thông_tin .Theo các nhà_khoa_học , ngoài hương thơm dễ_chịu , tinh_dầu tràm còn chứa hoạt_chất α-Terpineol có tác_dụng kháng khuẩn .Chất này có_thể ức_chế một_số loại virus , trong đó có cả virus cúm H 5 N 1 .Ngoài_ra , hoạt_chất Eucalyptol chiết_xuất từ tinh_dầu tràm có tác_dụng sát_khuẩn nhẹ .",2020-02-05,1
676,"🔖 Người dân bị ảnh hưởng bởi dịch Covid-19 ở Hải Phòng đã nh.... 🔖 Người dân bị ảnh hưởng bởi dịch Covid-19 ở Hải Phòng đã nhận được tiền hỗ trợ. 💠 Từ 26.4, các quận, huyện ở Hải Phòng bắt đầu trao tiền hỗ trợ người dân gặp khó khăn do dịch Covid-19. 💠 Trong đợt đầu tiên Hải Phòng thực hiện trao tiền hỗ trợ , 28.484 người có công được nhận 42,7 tỉ đồng; 68.726 người trong diện trợ cấp được nhận 102 tỉ đồng và các hộ nghèo, hộ cận nghèo được nhận 33,6 tỉ đồng. 💠 Trong thời gian tới, Sở LĐ-TB-XH thành phố Hải Phòng sẽ chủ trì phối hợp với các ngành, quận huyện thực hiện trao tiền hỗ trợ cho các đối tượng khác theo Quyết định 15/2020/QĐ-TTg của Thủ tướng.",2020-04-28,0
677,CẢNH BÁO CỦA REAGAN CHO CHÚNG TÔI: “Những tiếng nói đó không nói lên được phần còn lại của chúng ta” [VIDEO]. ĐÂY LÀ CẢNH BÁO TỪ REAGAN: Những tiếng nói đó không nói thay cho phần còn lại của chúng ta Nó vang lên chân thực hơn bao giờ hết,"Feb 6, 2016",1
678,"Đây được đánh giá là Hội nghị Diên Hồng trong bối cảnh nền k.... Đây được đánh giá là Hội nghị Diên Hồng trong bối cảnh nền kinh tế như “lò xo nén lại” vì dịch COVID-19 và nay đang chờ bật lên, tái khởi động khi dịch bệnh đã cơ bản được đẩy lùi tại Việt Nam. Diễn ra trong “trạng thái bình thường mới”, Hội nghị lần này được tổ chức theo hình thức đặc biệt với quy mô tiếp cận lớn nhất từ trước tới nay, được truyền hình trực tuyến với 63 điểm cầu địa phương, 30 điểm cầu các bộ, ngành. Do đó, khoảng 800.000 doanh nghiệp trên toàn quốc, trên 5 triệu hộ kinh doanh và nhân dân cả nước có thể theo dõi.",2020-05-09,0
